leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,side_class,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2023_07_LV_CHI-CHI,2023,7,REG,2023-10-22,2023_07_LV_CHI,NFL,CHI,LV,home,2.5,-2.5,8.5,38.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6982871529359227,0.07,0.7682871529359228,True,18,30,12,WIN,1.0,26.5,<=40,>=74%,archived_reference_line
2023_08_ATL_TEN-TEN,2023,8,REG,2023-10-29,2023_08_ATL_TEN,NFL,TEN,ATL,home,2.5,-2.5,8.5,35.0,PRIMARY,LIVE,+2.5,DOG,,2,0.7161454169013237,0.07,0.7861454169013238,True,5,28,23,WIN,1.0,13.5,<=40,>=74%,archived_reference_line
2023_08_JAX_PIT-PIT,2023,8,REG,2023-10-29,2023_08_JAX_PIT,NFL,PIT,JAX,home,2.5,-2.5,8.5,41.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6871559720637167,0.07,0.7571559720637167,True,-10,10,20,LOSS,0.0,-1.5,40.5-43,>=74%,archived_reference_line
2023_08_NE_MIA-MIA,2023,8,REG,2023-10-29,2023_08_NE_MIA,NFL,MIA,NE,home,-7.5,7.5,-1.5,46.5,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6664412874896358,0.07,0.7364412874896358,True,14,31,17,WIN,1.0,12.5,45.5-47,72-73.9%,archived_reference_line
2023_09_IND_CAR-CAR,2023,9,REG,2023-11-05,2023_09_IND_CAR,NFL,CAR,IND,home,1.5,-1.5,7.5,45.0,PRIMARY,LIVE,+1.5,DOG,,2,0.6716393567181147,0.07,0.7416393567181148,True,-14,13,27,LOSS,0.0,-6.5,43.5-45,>=74%,archived_reference_line
2023_09_TB_HOU-TB,2023,9,REG,2023-11-05,2023_09_TB_HOU,NFL,TB,HOU,away,2.5,2.5,8.5,39.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6936871859805309,0.07,0.763687185980531,True,-2,39,37,WIN,1.0,6.5,<=40,>=74%,archived_reference_line
2023_09_WAS_NE-WAS,2023,9,REG,2023-11-05,2023_09_WAS_NE,NFL,WAS,NE,away,2.5,2.5,8.5,40.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6892858751269062,0.07,0.7592858751269063,True,3,17,20,WIN,1.0,11.5,40.5-43,>=74%,archived_reference_line
2023_10_TEN_TB-TEN,2023,10,REG,2023-11-12,2023_10_TEN_TB,NFL,TEN,TB,away,2.5,2.5,8.5,39.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6936871859805309,0.07,0.763687185980531,True,-14,20,6,LOSS,0.0,-5.5,<=40,>=74%,archived_reference_line
2023_11_MIN_DEN-MIN,2023,11,REG,2023-11-19,2023_11_MIN_DEN,NFL,MIN,DEN,away,2.5,2.5,8.5,43.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6771593818727903,0.07,0.7471593818727904,True,-1,21,20,WIN,1.0,7.5,43.5-45,>=74%,archived_reference_line
2023_11_NYG_WAS-WAS,2023,11,REG,2023-11-19,2023_11_NYG_WAS,NFL,WAS,NYG,home,-7.5,7.5,-1.5,39.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6959615602670386,0.07,0.7659615602670387,True,-12,19,31,LOSS,0.0,-13.5,<=40,>=74%,archived_reference_line
2023_11_PHI_KC-PHI,2023,11,REG,2023-11-20,2023_11_PHI_KC,NFL,PHI,KC,away,2.5,2.5,8.5,46.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6681398851771989,0.07,0.738139885177199,True,4,17,21,WIN,1.0,12.5,45.5-47,72-73.9%,archived_reference_line
2023_11_PIT_CLE-PIT,2023,11,REG,2023-11-19,2023_11_PIT_CLE,NFL,PIT,CLE,away,2.5,2.5,8.5,34.0,PRIMARY,LIVE,+2.5,DOG,,2,0.7218128147865466,0.07,0.7918128147865466,True,-3,13,10,WIN,1.0,5.5,<=40,>=74%,archived_reference_line
2023_11_SEA_LA-SEA,2023,11,REG,2023-11-19,2023_11_SEA_LA,NFL,SEA,LA,away,2.5,2.5,8.5,45.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6716393567181147,0.07,0.7416393567181148,True,-1,17,16,WIN,1.0,7.5,43.5-45,>=74%,archived_reference_line
2023_12_CLE_DEN-CLE,2023,12,REG,2023-11-26,2023_12_CLE_DEN,NFL,CLE,DEN,away,1.5,1.5,7.5,37.5,PRIMARY,LIVE,+1.5,DOG,,2,0.7030985713961488,0.07,0.7730985713961489,True,-17,29,12,LOSS,0.0,-9.5,<=40,>=74%,archived_reference_line
