season,week,leg_a,leg_b,p_a,p_b,y_a,y_b,resid_a,resid_b,resid_product,joint_win,expected_joint,side_pair
2022,16,2022_16_DET_CAR-CAR,2022_16_LV_PIT-LV,0.7471593818727904,0.7682871529359228,1,1,0.2528406181272096,0.23171284706407724,0.05858641947969687,1,0.5740329542884101,DD
2022,16,2022_16_DET_CAR-CAR,2022_16_TB_ARI-TB,0.7471593818727904,0.7550713499837194,1,1,0.2528406181272096,0.2449286500162806,0.06192791126717937,1,0.5641586431236891,DF
2022,16,2022_16_JAX_NYJ-JAX,2022_16_LV_PIT-LV,0.7781352362117708,0.7682871529359228,1,1,0.22186476378822917,0.23171284706407724,0.05140891608056957,1,0.5978313052282631,DD
2022,16,2022_16_JAX_NYJ-JAX,2022_16_TB_ARI-TB,0.7781352362117708,0.7550713499837194,1,1,0.22186476378822917,0.2449286500162806,0.054341037080831954,1,0.5875476232763222,DF
2022,16,2022_16_LV_PIT-LV,2022_16_TB_ARI-TB,0.7682871529359228,0.7550713499837194,1,1,0.23171284706407724,0.2449286500162806,0.05675311482283333,1,0.5801116177424754,DF
2022,18,2022_18_CLE_PIT-CLE,2022_18_DAL_WAS-DAL,0.7614624612740131,0.7592858751269063,0,0,-0.7614624612740131,-0.7592858751269063,0.578167691284727,0,0.578167691284727,DF
2022,19,2022_19_BAL_CIN-CIN,2022_19_DAL_TB-TB,0.7614624612740131,0.7398722507822,1,0,0.23853753872598693,-0.7398722507822,-0.17648730567324214,0,0.5633849451089579,DF
2023,1,2023_01_BUF_NYJ-NYJ,2023_01_SF_PIT-PIT,0.7434422108808652,0.7550713499837194,1,0,0.25655778911913485,-0.7550713499837194,-0.19371943617902354,0,0.5613519138046958,DD
2023,2,2023_02_CHI_TB-CHI,2023_02_CLE_PIT-PIT,0.7571559720637167,0.7659615602670387,0,1,-0.7571559720637167,0.23403843973296135,-0.1772036023362859,0,0.5799523697274307,DD
2023,2,2023_02_CHI_TB-CHI,2023_02_LAC_TEN-TEN,0.7571559720637167,0.7398722507822,0,1,-0.7571559720637167,0.2601277492178,-0.1969572788197501,0,0.5601986932439665,DD
2023,2,2023_02_CHI_TB-CHI,2023_02_LV_BUF-BUF,0.7571559720637167,0.734775519361947,0,1,-0.7571559720637167,0.26522448063805304,-0.20081629945259943,0,0.5563396726111172,DF
2023,2,2023_02_CHI_TB-CHI,2023_02_NYJ_DAL-DAL,0.7571559720637167,0.7682871529359228,0,1,-0.7571559720637167,0.23171284706407724,-0.1754427659584527,0,0.5817132061052639,DF
2023,2,2023_02_CHI_TB-CHI,2023_02_SF_LA-SF,0.7571559720637167,0.7416393567181148,0,1,-0.7571559720637167,0.25836064328188524,-0.19561930400710295,0,0.5615366680566137,DF
2023,2,2023_02_CLE_PIT-PIT,2023_02_LAC_TEN-TEN,0.7659615602670387,0.7398722507822,1,1,0.23403843973296135,0.2601277492178,0.06087989255818097,1,0.5667137036074196,DD
2023,2,2023_02_CLE_PIT-PIT,2023_02_LV_BUF-BUF,0.7659615602670387,0.734775519361947,1,1,0.23403843973296135,0.26522448063805304,0.062072723627514946,1,0.5628098032565005,DF
2023,2,2023_02_CLE_PIT-PIT,2023_02_NYJ_DAL-DAL,0.7659615602670387,0.7682871529359228,1,1,0.23403843973296135,0.23171284706407724,0.05422971319295893,1,0.5884784263959203,DF
2023,2,2023_02_CLE_PIT-PIT,2023_02_SF_LA-SF,0.7659615602670387,0.7416393567181148,1,1,0.23403843973296135,0.25836064328188524,0.060466321842096625,1,0.5680672388272501,DF
2023,2,2023_02_LAC_TEN-TEN,2023_02_LV_BUF-BUF,0.7398722507822,0.734775519361947,1,1,0.2601277492178,0.26522448063805304,0.06899224718583671,1,0.5436400173299837,DF
2023,2,2023_02_LAC_TEN-TEN,2023_02_NYJ_DAL-DAL,0.7398722507822,0.7682871529359228,1,1,0.2601277492178,0.23171284706407724,0.060274941371626735,1,0.5684343450897494,DF
2023,2,2023_02_LAC_TEN-TEN,2023_02_SF_LA-SF,0.7398722507822,0.7416393567181148,1,1,0.2601277492178,0.25836064328188524,0.06720677262337973,1,0.5487183801236944,DF
2023,2,2023_02_LV_BUF-BUF,2023_02_NYJ_DAL-DAL,0.734775519361947,0.7682871529359228,1,1,0.26522448063805304,0.23171284706407724,0.0614559195197345,1,0.5645185918176042,FF
2023,2,2023_02_LV_BUF-BUF,2023_02_SF_LA-SF,0.734775519361947,0.7416393567181148,1,1,0.26522448063805304,0.25836064328188524,0.0685235674317513,1,0.544938443511813,FF
2023,2,2023_02_NYJ_DAL-DAL,2023_02_SF_LA-SF,0.7682871529359228,0.7416393567181148,1,1,0.23171284706407724,0.25836064328188524,0.05986548022415209,1,0.5697919898781896,FF
2023,3,2023_03_HOU_JAX-JAX,2023_03_IND_BAL-BAL,0.7471593818727904,0.7471593818727904,0,0,-0.7471593818727904,-0.7471593818727904,0.5582471419205303,0,0.5582471419205303,FF
2023,3,2023_03_HOU_JAX-JAX,2023_03_NE_NYJ-NYJ,0.7471593818727904,0.7834120193515979,0,1,-0.7471593818727904,0.21658798064840212,-0.16182574174233602,0,0.5853336401304544,DF
2023,3,2023_03_HOU_JAX-JAX,2023_03_NO_GB-GB,0.7471593818727904,0.7550713499837194,0,1,-0.7471593818727904,0.2449286500162806,-0.18300073874910125,0,0.5641586431236891,DF
2023,3,2023_03_IND_BAL-BAL,2023_03_NE_NYJ-NYJ,0.7471593818727904,0.7834120193515979,0,1,-0.7471593818727904,0.21658798064840212,-0.16182574174233602,0,0.5853336401304544,DF
2023,3,2023_03_IND_BAL-BAL,2023_03_NO_GB-GB,0.7471593818727904,0.7550713499837194,0,1,-0.7471593818727904,0.2449286500162806,-0.18300073874910125,0,0.5641586431236891,DF
2023,3,2023_03_NE_NYJ-NYJ,2023_03_NO_GB-GB,0.7834120193515979,0.7550713499837194,1,1,0.21658798064840212,0.2449286500162806,0.05304860170996544,1,0.5915319710452827,DD
2023,4,2023_04_CIN_TEN-TEN,2023_04_DET_GB-GB,0.7550713499837194,0.7416393567181148,1,0,0.2449286500162806,-0.7416393567181148,-0.18164872643991062,0,0.5599906302782042,DD
2023,4,2023_04_CIN_TEN-TEN,2023_04_SEA_NYG-NYG,0.7550713499837194,0.7364412874896358,1,0,0.2449286500162806,-0.7364412874896358,-0.1803755703610881,0,0.5560657171285477,DD
2023,4,2023_04_DET_GB-GB,2023_04_SEA_NYG-NYG,0.7416393567181148,0.7364412874896358,0,0,-0.7416393567181148,-0.7364412874896358,0.5461738427144737,0,0.5461738427144737,DD
2023,5,2023_05_HOU_ATL-HOU,2023_05_NO_NE-NO,0.7530306580593271,0.7682871529359228,1,1,0.24696934194067288,0.23171284706407724,0.05722596935861493,1,0.5785437803538648,DD
2023,5,2023_05_HOU_ATL-HOU,2023_05_NYJ_DEN-NYJ,0.7530306580593271,0.7510325947045215,1,1,0.24696934194067288,0.24896740529547845,0.06148731625050111,1,0.5655505690143497,DD
2023,5,2023_05_HOU_ATL-HOU,2023_05_TEN_IND-IND,0.7530306580593271,0.7471593818727904,1,1,0.24696934194067288,0.2528406181272096,0.06244388107474992,1,0.5626339210068675,DD
2023,5,2023_05_NO_NE-NO,2023_05_NYJ_DEN-NYJ,0.7682871529359228,0.7510325947045215,1,1,0.23171284706407724,0.24896740529547845,0.057688946307171335,1,0.5770086939476157,DD
2023,5,2023_05_NO_NE-NO,2023_05_TEN_IND-IND,0.7682871529359228,0.7471593818727904,1,1,0.23171284706407724,0.2528406181272096,0.05858641947969687,1,0.5740329542884101,DD
2023,5,2023_05_NYJ_DEN-NYJ,2023_05_TEN_IND-IND,0.7510325947045215,0.7471593818727904,1,1,0.24896740529547845,0.2528406181272096,0.06294907264843629,1,0.5611410492257483,DD
2023,7,2023_07_BUF_NE-BUF,2023_07_GB_DEN-GB,0.7571559720637167,0.7452818581366227,0,1,-0.7571559720637167,0.25471814186337727,-0.1928613623048291,0,0.5642946097588876,DF
2023,7,2023_07_BUF_NE-BUF,2023_07_JAX_NO-JAX,0.7571559720637167,0.7571559720637167,0,1,-0.7571559720637167,0.24284402793628335,-0.18387080603196498,0,0.5732851660317517,DF
2023,7,2023_07_BUF_NE-BUF,2023_07_LV_CHI-CHI,0.7571559720637167,0.7682871529359228,0,1,-0.7571559720637167,0.23171284706407724,-0.1754427659584527,0,0.5817132061052639,DF
2023,7,2023_07_GB_DEN-GB,2023_07_JAX_NO-JAX,0.7452818581366227,0.7571559720637167,1,1,0.25471814186337727,0.24284402793628335,0.061856779558548174,1,0.5642946097588876,DD
2023,7,2023_07_GB_DEN-GB,2023_07_LV_CHI-CHI,0.7452818581366227,0.7682871529359228,1,1,0.25471814186337727,0.23171284706407724,0.05902146585003467,1,0.5725904769225801,DD
2023,7,2023_07_JAX_NO-JAX,2023_07_LV_CHI-CHI,0.7571559720637167,0.7682871529359228,1,1,0.24284402793628335,0.23171284706407724,0.05627008110562452,1,0.5817132061052639,DD
2023,8,2023_08_ATL_TEN-TEN,2023_08_JAX_PIT-PIT,0.7861454169013238,0.7571559720637167,1,0,0.21385458309867622,-0.7571559720637167,-0.16192127474635906,0,0.5952346973173576,DD
2023,8,2023_08_ATL_TEN-TEN,2023_08_NE_MIA-MIA,0.7861454169013238,0.7364412874896358,1,1,0.21385458309867622,0.2635587125103642,0.0563632385859278,1,0.5789499429768874,DF
2023,8,2023_08_JAX_PIT-PIT,2023_08_NE_MIA-MIA,0.7571559720637167,0.7364412874896358,0,1,-0.7571559720637167,0.2635587125103642,-0.19955505316664646,0,0.5576009188970702,DF
2023,9,2023_09_IND_CAR-CAR,2023_09_TB_HOU-TB,0.7416393567181148,0.763687185980531,0,1,-0.7416393567181148,0.23631281401946902,-0.1752588833736465,0,0.5663804733444683,DD
2023,9,2023_09_IND_CAR-CAR,2023_09_WAS_NE-WAS,0.7416393567181148,0.7592858751269063,0,1,-0.7416393567181148,0.24071412487309374,-0.17852306872384519,0,0.5631162879942696,DD
