season,week,n_qualifying_legs,n_top_legs,n_tickets,n_positive_ev,n_selected,max_leg_exposure,units,wins,week_profit_loss,block,scenario,procedure,american_2team,american_3team
2021,12,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,13,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,14,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,15,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,16,4,4,10,4,4,3,4.0,4,6.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,17,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2021,19,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,1,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,2,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,3,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,4,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,5,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,6,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,7,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,10,4,4,10,4,4,3,4.0,4,6.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,11,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,12,3,3,4,1,1,1,1.0,1,1.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,13,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,14,3,3,4,1,1,1,1.0,1,1.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,15,3,3,4,2,2,2,2.0,0,-2.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,16,4,4,10,4,4,3,4.0,4,6.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,18,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,19,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2022,21,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,1,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,2,6,4,10,4,4,3,4.0,1,-1.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,3,4,4,10,4,4,3,4.0,0,-4.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,4,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,5,4,4,10,4,4,3,4.0,4,6.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,6,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,7,4,4,10,4,4,3,4.0,1,-1.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,8,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,9,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,10,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,11,5,4,10,5,5,4,5.0,1,-2.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,12,3,3,4,1,1,1,1.0,0,-1.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,13,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,14,3,3,4,1,1,1,1.0,1,1.5,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,15,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,17,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,18,3,3,4,3,3,3,3.0,3,2.833333333333333,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,19,2,2,1,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,20,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2023,22,1,1,0,0,0,0,0.0,0,0.0,2018-2023 validation,combined (paired),flat eligibility (control),-150,150
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-100,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-100,
2024,3,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,4,8,4,10,6,3,2,3.0,1,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,5,3,3,4,3,3,2,3.0,3,3.0,2024,2-team only,frozen greedy + cap,-100,
2024,6,2,2,1,1,1,1,1.0,1,1.0,2024,2-team only,frozen greedy + cap,-100,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-100,
2024,8,3,3,4,3,3,2,3.0,1,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,9,3,3,4,3,3,2,3.0,1,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,10,3,3,4,3,3,2,3.0,3,3.0,2024,2-team only,frozen greedy + cap,-100,
2024,11,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-100,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-100,
2024,15,3,3,4,3,3,2,3.0,1,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,16,2,2,1,1,1,1,1.0,1,1.0,2024,2-team only,frozen greedy + cap,-100,
2024,17,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,18,3,3,4,3,3,2,3.0,1,-1.0,2024,2-team only,frozen greedy + cap,-100,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-110,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-110,
2024,3,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-110,
2024,4,8,4,10,6,3,2,3.0,1,-1.0909090909090908,2024,2-team only,frozen greedy + cap,-110,
2024,5,3,3,4,3,3,2,3.0,3,2.727272727272727,2024,2-team only,frozen greedy + cap,-110,
2024,6,2,2,1,1,1,1,1.0,1,0.9090909090909091,2024,2-team only,frozen greedy + cap,-110,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-110,
2024,8,3,3,4,3,3,2,3.0,1,-1.0909090909090908,2024,2-team only,frozen greedy + cap,-110,
2024,9,3,3,4,3,3,2,3.0,1,-1.0909090909090908,2024,2-team only,frozen greedy + cap,-110,
2024,10,3,3,4,3,3,2,3.0,3,2.727272727272727,2024,2-team only,frozen greedy + cap,-110,
2024,11,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-110,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-110,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-110,
2024,15,3,3,4,3,3,2,3.0,1,-1.0909090909090908,2024,2-team only,frozen greedy + cap,-110,
2024,16,2,2,1,1,1,1,1.0,1,0.9090909090909091,2024,2-team only,frozen greedy + cap,-110,
2024,17,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-110,
2024,18,3,3,4,3,3,2,3.0,1,-1.0909090909090908,2024,2-team only,frozen greedy + cap,-110,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-120,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-120,
2024,3,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-120,
2024,4,8,4,10,6,3,2,3.0,1,-1.1666666666666665,2024,2-team only,frozen greedy + cap,-120,
2024,5,3,3,4,3,3,2,3.0,3,2.5,2024,2-team only,frozen greedy + cap,-120,
2024,6,2,2,1,1,1,1,1.0,1,0.8333333333333334,2024,2-team only,frozen greedy + cap,-120,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-120,
2024,8,3,3,4,2,2,2,2.0,0,-2.0,2024,2-team only,frozen greedy + cap,-120,
2024,9,3,3,4,3,3,2,3.0,1,-1.1666666666666665,2024,2-team only,frozen greedy + cap,-120,
2024,10,3,3,4,3,3,2,3.0,3,2.5,2024,2-team only,frozen greedy + cap,-120,
2024,11,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-120,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-120,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-120,
2024,15,3,3,4,3,3,2,3.0,1,-1.1666666666666665,2024,2-team only,frozen greedy + cap,-120,
2024,16,2,2,1,1,1,1,1.0,1,0.8333333333333334,2024,2-team only,frozen greedy + cap,-120,
2024,17,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-120,
2024,18,3,3,4,3,3,2,3.0,1,-1.1666666666666665,2024,2-team only,frozen greedy + cap,-120,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,4,8,4,10,6,3,2,3.0,1,-1.2307692307692308,2024,2-team only,frozen greedy + cap,-130,
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-130,
2024,16,2,2,1,1,1,1,1.0,1,0.7692307692307693,2024,2-team only,frozen greedy + cap,-130,
2024,17,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-130,
2024,18,3,3,4,3,3,2,3.0,1,-1.2307692307692308,2024,2-team only,frozen greedy + cap,-130,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,4,8,4,10,5,3,2,3.0,1,-1.2857142857142856,2024,2-team only,frozen greedy + cap,-140,
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-140,
2024,17,2,2,1,1,1,1,1.0,0,-1.0,2024,2-team only,frozen greedy + cap,-140,
2024,18,3,3,4,3,3,2,3.0,1,-1.2857142857142856,2024,2-team only,frozen greedy + cap,-140,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,4,8,4,10,1,1,1,1.0,1,0.6666666666666666,2024,2-team only,frozen greedy + cap,-150,
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,18,3,3,4,0,0,0,0.0,0,0.0,2024,2-team only,frozen greedy + cap,-150,
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,4,8,4,10,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,18,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,100
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,4,8,4,10,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,18,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,110
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,4,8,4,10,2,2,2,2.0,1,0.19999999999999996,2024,3-team only,frozen greedy + cap,,120
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,120
2024,18,3,3,4,1,1,1,1.0,0,-1.0,2024,3-team only,frozen greedy + cap,,120
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,4,8,4,10,4,2,2,2.0,1,0.30000000000000004,2024,3-team only,frozen greedy + cap,,130
2024,5,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,130
2024,18,3,3,4,1,1,1,1.0,0,-1.0,2024,3-team only,frozen greedy + cap,,130
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,4,8,4,10,4,2,2,2.0,1,0.3999999999999999,2024,3-team only,frozen greedy + cap,,140
2024,5,3,3,4,1,1,1,1.0,1,1.4,2024,3-team only,frozen greedy + cap,,140
2024,6,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,7,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,8,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,9,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,10,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,11,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,12,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,13,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,15,3,3,4,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,16,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,17,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,140
2024,18,3,3,4,1,1,1,1.0,0,-1.0,2024,3-team only,frozen greedy + cap,,140
2024,1,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,150
2024,2,1,1,0,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,150
2024,3,2,2,1,0,0,0,0.0,0,0.0,2024,3-team only,frozen greedy + cap,,150
2024,4,8,4,10,4,2,2,2.0,1,0.5,2024,3-team only,frozen greedy + cap,,150
2024,5,3,3,4,1,1,1,1.0,1,1.5,2024,3-team only,frozen greedy + cap,,150
