season,week,n_legs,leg_ids,teams,shapes,game_ids,predicted_p_ticket,outcome,won,n_legs_winning,same_game_legs,fair_profit,fair_decimal_odds,fair_american_odds,break_even_probability,block
2018,15,3,2018_15_WAS_JAX-JAX|2018_15_DET_BUF-DET|2018_15_TB_BAL-BAL,JAX|DET|BAL,-7.5|+2.5|-8.5,2018_15_WAS_JAX|2018_15_DET_BUF|2018_15_TB_BAL,0.44198101241003046,LOSS,0,2,False,1.2625406339227292,2.262540633922729,126.25406339227293,0.4419810124100305,2018-2023 validation
2018,15,3,2018_15_WAS_JAX-JAX|2018_15_TEN_NYG-NYG|2018_15_TB_BAL-BAL,JAX|NYG|BAL,-7.5|+2.5|-8.5,2018_15_WAS_JAX|2018_15_TEN_NYG|2018_15_TB_BAL,0.4370868815620911,LOSS,0,1,False,1.2878746587546426,2.2878746587546424,128.78746587546425,0.43708688156209113,2018-2023 validation
2018,15,3,2018_15_DET_BUF-DET|2018_15_TEN_NYG-NYG|2018_15_TB_BAL-BAL,DET|NYG|BAL,+2.5|+2.5|-8.5,2018_15_DET_BUF|2018_15_TEN_NYG|2018_15_TB_BAL,0.4262931674210416,LOSS,0,2,False,1.3458034902359086,2.345803490235909,134.58034902359086,0.4262931674210416,2018-2023 validation
2018,16,2,2018_16_DEN_OAK-OAK|2018_16_ATL_CAR-CAR,OAK|CAR,+2.5|+2.5,2018_16_DEN_OAK|2018_16_ATL_CAR,0.5530914109908797,LOSS,0,1,False,0.8080193981108301,1.8080193981108301,-123.75940507592088,0.5530914109908797,2018-2023 validation
2018,17,2,2018_17_DAL_NYG-NYG|2018_17_DET_GB-GB,NYG|GB,-7.5|-7.5,2018_17_DAL_NYG|2018_17_DET_GB,0.5711770995700478,LOSS,0,0,False,0.750770471632612,1.750770471632612,-133.1965011657182,0.5711770995700478,2018-2023 validation
2019,1,2,2019_01_BUF_NYJ-BUF|2019_01_DET_ARI-ARI,BUF|ARI,+2.5|+2.5,2019_01_BUF_NYJ|2019_01_DET_ARI,0.5601986932439665,WIN,1,2,False,0.7850809222871571,1.785080922287157,-127.37540444706316,0.5601986932439665,2018-2023 validation
2019,3,2,2019_03_TEN_JAX-JAX|2019_03_OAK_MIN-MIN,JAX|MIN,+1.5|-8.5,2019_03_TEN_JAX|2019_03_OAK_MIN,0.5772870269054537,WIN,1,2,False,0.7322405552061312,1.7322405552061313,-136.56714216252234,0.5772870269054537,2018-2023 validation
2019,3,2,2019_03_TEN_JAX-JAX|2019_03_CAR_ARI-CAR,JAX|CAR,+1.5|+2.5,2019_03_TEN_JAX|2019_03_CAR_ARI,0.5688590122319045,WIN,1,2,False,0.7579048208738477,1.7579048208738477,-131.94268890479174,0.5688590122319045,2018-2023 validation
2019,3,2,2019_03_OAK_MIN-MIN|2019_03_CAR_ARI-CAR,MIN|CAR,-8.5|+2.5,2019_03_OAK_MIN|2019_03_CAR_ARI,0.5529228029588968,WIN,1,2,False,0.8085707347366138,1.8085707347366138,-123.67501778625997,0.5529228029588968,2018-2023 validation
2019,3,3,2019_03_TEN_JAX-JAX|2019_03_OAK_MIN-MIN|2019_03_CAR_ARI-CAR,JAX|MIN|CAR,+1.5|-8.5|+2.5,2019_03_TEN_JAX|2019_03_OAK_MIN|2019_03_CAR_ARI,0.4261185797542782,WIN,1,3,False,1.3467646038261258,2.346764603826126,134.6764603826126,0.42611857975427814,2018-2023 validation
2019,4,2,2019_04_JAX_DEN-JAX|2019_04_CLE_BAL-BAL,JAX|BAL,+2.5|-7.5,2019_04_JAX_DEN|2019_04_CLE_BAL,0.5698829613886248,LOSS,0,1,False,0.7547462685378692,1.7547462685378692,-132.49485842934317,0.5698829613886248,2018-2023 validation
2019,4,2,2019_04_JAX_DEN-JAX|2019_04_DAL_NO-NO,JAX|NO,+2.5|+2.5,2019_04_JAX_DEN|2019_04_DAL_NO,0.5698829613886248,WIN,1,2,False,0.7547462685378692,1.7547462685378692,-132.49485842934317,0.5698829613886248,2018-2023 validation
2019,4,2,2019_04_CLE_BAL-BAL|2019_04_DAL_NO-NO,BAL|NO,-7.5|+2.5,2019_04_CLE_BAL|2019_04_DAL_NO,0.5398950638536189,LOSS,0,1,False,0.8522117851240976,1.8522117851240976,-117.34172390662044,0.5398950638536189,2018-2023 validation
2019,4,3,2019_04_JAX_DEN-JAX|2019_04_CLE_BAL-BAL|2019_04_DAL_NO-NO,JAX|BAL|NO,+2.5|-7.5|+2.5,2019_04_JAX_DEN|2019_04_CLE_BAL|2019_04_DAL_NO,0.41873604892985117,LOSS,0,2,False,1.3881392647126143,2.3881392647126143,138.81392647126142,0.41873604892985117,2018-2023 validation
2019,7,2,2019_07_MIN_DET-DET|2019_07_HOU_IND-HOU,DET|HOU,+2.5|+1.5,2019_07_MIN_DET|2019_07_HOU_IND,0.5502390171463583,LOSS,0,1,False,0.8173920220819413,1.8173920220819413,-122.3403181074543,0.5502390171463583,2018-2023 validation
2019,11,2,2019_11_JAX_IND-JAX|2019_11_DAL_DET-DAL,JAX|DAL,+2.5|-7.5,2019_11_JAX_IND|2019_11_DAL_DET,0.5560657171285477,LOSS,0,1,False,0.798348592975435,1.798348592975435,-125.25856609492011,0.5560657171285477,2018-2023 validation
2019,13,2,2019_13_NYJ_CIN-CIN|2019_13_LA_ARI-ARI,CIN|ARI,+2.5|+2.5,2019_13_NYJ_CIN|2019_13_LA_ARI,0.5504026375890203,LOSS,0,1,False,0.8168517585242554,1.8168517585242554,-122.42123366504404,0.5504026375890203,2018-2023 validation
2019,16,2,2019_16_OAK_LAC-LAC|2019_16_CAR_IND-IND,LAC|IND,-7.5|-7.5,2019_16_OAK_LAC|2019_16_CAR_IND,0.5474335896108009,LOSS,0,1,False,0.8267055931130426,1.8267055931130427,-120.96204602105085,0.5474335896108009,2018-2023 validation
2019,16,2,2019_16_OAK_LAC-LAC|2019_16_CIN_MIA-MIA,LAC|MIA,-7.5|+1.5,2019_16_OAK_LAC|2019_16_CIN_MIA,0.5474335896108009,LOSS,0,1,False,0.8267055931130426,1.8267055931130427,-120.96204602105085,0.5474335896108009,2018-2023 validation
2019,16,2,2019_16_CAR_IND-IND|2019_16_CIN_MIA-MIA,IND|MIA,-7.5|+1.5,2019_16_CAR_IND|2019_16_CIN_MIA,0.5448504900894084,WIN,1,2,False,0.8353658814474092,1.8353658814474092,-119.70802521493157,0.5448504900894084,2018-2023 validation
2019,16,3,2019_16_OAK_LAC-LAC|2019_16_CAR_IND-IND|2019_16_CIN_MIA-MIA,LAC|IND|MIA,-7.5|-7.5|+1.5,2019_16_OAK_LAC|2019_16_CAR_IND|2019_16_CIN_MIA,0.4040825669774584,LOSS,0,2,False,1.474741752607666,2.474741752607666,147.4741752607666,0.4040825669774584,2018-2023 validation
2019,17,2,2019_17_NYJ_BUF-BUF|2019_17_CLE_CIN-CIN,BUF|CIN,+1.5|+2.5,2019_17_NYJ_BUF|2019_17_CLE_CIN,0.5780315500343973,WIN,1,2,False,0.7300093739528445,1.7300093739528446,-136.98454234706796,0.5780315500343973,2018-2023 validation
2020,1,2,2020_01_LAC_CIN-CIN|2020_01_MIA_NE-NE,CIN|NE,+2.5|-7.5,2020_01_LAC_CIN|2020_01_MIA_NE,0.5701327435662364,WIN,1,2,False,0.7539774925833965,1.7539774925833966,-132.6299537899523,0.5701327435662364,2018-2023 validation
2020,1,2,2020_01_LAC_CIN-CIN|2020_01_CHI_DET-CHI,CIN|CHI,+2.5|+2.5,2020_01_LAC_CIN|2020_01_CHI_DET,0.5670831951653187,WIN,1,2,False,0.7634096875476541,1.7634096875476541,-130.99126410255008,0.5670831951653187,2018-2023 validation
2020,1,2,2020_01_MIA_NE-NE|2020_01_CHI_DET-CHI,NE|CHI,-7.5|+2.5,2020_01_MIA_NE|2020_01_CHI_DET,0.5670831951653187,WIN,1,2,False,0.7634096875476541,1.7634096875476541,-130.99126410255008,0.5670831951653187,2018-2023 validation
2020,1,3,2020_01_LAC_CIN-CIN|2020_01_MIA_NE-NE|2020_01_CHI_DET-CHI,CIN|NE|CHI,+2.5|-7.5|+2.5,2020_01_LAC_CIN|2020_01_MIA_NE|2020_01_CHI_DET,0.42818827372655816,WIN,1,3,False,1.3354212652694033,2.335421265269403,133.54212652694034,0.42818827372655816,2018-2023 validation
2020,2,2,2020_02_WAS_ARI-ARI|2020_02_CAR_TB-TB,ARI|TB,-7.5|-7.5,2020_02_WAS_ARI|2020_02_CAR_TB,0.541119029494778,WIN,1,2,False,0.8480222381638686,1.8480222381638685,-117.92143590068964,0.541119029494778,2018-2023 validation
2020,2,2,2020_02_WAS_ARI-ARI|2020_02_KC_LAC-KC,ARI|KC,-7.5|-8.5,2020_02_WAS_ARI|2020_02_KC_LAC,0.541119029494778,WIN,1,2,False,0.8480222381638686,1.8480222381638685,-117.92143590068964,0.541119029494778,2018-2023 validation
2020,2,2,2020_02_CAR_TB-TB|2020_02_KC_LAC-KC,TB|KC,-7.5|-8.5,2020_02_CAR_TB|2020_02_KC_LAC,0.5398950638536189,WIN,1,2,False,0.8522117851240976,1.8522117851240976,-117.34172390662044,0.5398950638536189,2018-2023 validation
2020,2,3,2020_02_WAS_ARI-ARI|2020_02_CAR_TB-TB|2020_02_KC_LAC-KC,ARI|TB|KC,-7.5|-7.5|-8.5,2020_02_WAS_ARI|2020_02_CAR_TB|2020_02_KC_LAC,0.39760101593365815,WIN,1,3,False,1.5150841168043074,2.5150841168043074,151.50841168043075,0.39760101593365815,2018-2023 validation
2020,3,2,2020_03_WAS_CLE-CLE|2020_03_CHI_ATL-CHI,CLE|CHI,-7.5|+2.5,2020_03_WAS_CLE|2020_03_CHI_ATL,0.5474335896108009,WIN,1,2,False,0.8267055931130426,1.8267055931130427,-120.96204602105085,0.5474335896108009,2018-2023 validation
2020,3,2,2020_03_WAS_CLE-CLE|2020_03_LA_BUF-LA,CLE|LA,-7.5|+1.5,2020_03_WAS_CLE|2020_03_LA_BUF,0.5461738427144737,WIN,1,2,False,0.8309188792894565,1.8309188792894564,-120.34869166231123,0.5461738427144737,2018-2023 validation
2020,3,2,2020_03_CHI_ATL-CHI|2020_03_LA_BUF-LA,CHI|LA,+2.5|+1.5,2020_03_CHI_ATL|2020_03_LA_BUF,0.5435966873873483,WIN,1,2,False,0.8395991425301573,1.8395991425301572,-119.10445703725588,0.5435966873873483,2018-2023 validation
2020,3,3,2020_03_WAS_CLE-CLE|2020_03_CHI_ATL-CHI|2020_03_LA_BUF-LA,CLE|CHI|LA,-7.5|+2.5|+1.5,2020_03_WAS_CLE|2020_03_CHI_ATL|2020_03_LA_BUF,0.4031526975480511,WIN,1,3,False,1.4804497305411473,2.4804497305411473,148.04497305411473,0.4031526975480511,2018-2023 validation
2020,4,2,2020_04_LAC_TB-TB|2020_04_PHI_SF-SF,TB|SF,-7.5|-8.5,2020_04_LAC_TB|2020_04_PHI_SF,0.5556681762548301,LOSS,0,1,False,0.7996351828890751,1.799635182889075,-125.0570286798798,0.5556681762548301,2018-2023 validation
2020,12,2,2020_12_CHI_GB-GB|2020_12_MIA_NYJ-MIA,GB|MIA,-7.5|-7.5,2020_12_CHI_GB|2020_12_MIA_NYJ,0.5501222651896162,WIN,1,2,False,0.8177777255667338,1.8177777255667338,-122.28261650278908,0.5501222651896162,2018-2023 validation
2020,12,2,2020_12_CHI_GB-GB|2020_12_WAS_DAL-WAS,GB|WAS,-7.5|+2.5,2020_12_CHI_GB|2020_12_WAS_DAL,0.5501222651896162,WIN,1,2,False,0.8177777255667338,1.8177777255667338,-122.28261650278908,0.5501222651896162,2018-2023 validation
2020,12,2,2020_12_MIA_NYJ-MIA|2020_12_WAS_DAL-WAS,MIA|WAS,-7.5|+2.5,2020_12_MIA_NYJ|2020_12_WAS_DAL,0.5448504900894084,WIN,1,2,False,0.8353658814474092,1.8353658814474092,-119.70802521493157,0.5448504900894084,2018-2023 validation
2020,12,3,2020_12_CHI_GB-GB|2020_12_MIA_NYJ-MIA|2020_12_WAS_DAL-WAS,GB|MIA|WAS,-7.5|-7.5|+2.5,2020_12_CHI_GB|2020_12_MIA_NYJ|2020_12_WAS_DAL,0.4060671856604839,WIN,1,3,False,1.462646663688083,2.462646663688083,146.2646663688083,0.4060671856604839,2018-2023 validation
2020,13,2,2020_13_DAL_BAL-BAL|2020_13_NO_ATL-ATL,BAL|ATL,-8.5|+2.5,2020_13_DAL_BAL|2020_13_NO_ATL,0.5448504900894084,WIN,1,2,False,0.8353658814474092,1.8353658814474092,-119.70802521493157,0.5448504900894084,2018-2023 validation
2020,13,2,2020_13_DAL_BAL-BAL|2020_13_NE_LAC-NE,BAL|NE,-8.5|+2.5,2020_13_DAL_BAL|2020_13_NE_LAC,0.5423671174928443,WIN,1,2,False,0.8437695939654629,1.843769593965463,-118.51576628879232,0.5423671174928443,2018-2023 validation
2020,13,2,2020_13_NO_ATL-ATL|2020_13_NE_LAC-NE,ATL|NE,+2.5|+2.5,2020_13_NO_ATL|2020_13_NE_LAC,0.5423671174928443,WIN,1,2,False,0.8437695939654629,1.843769593965463,-118.51576628879232,0.5423671174928443,2018-2023 validation
2020,13,3,2020_13_DAL_BAL-BAL|2020_13_NO_ATL-ATL|2020_13_NE_LAC-NE,BAL|ATL|NE,-8.5|+2.5|+2.5,2020_13_DAL_BAL|2020_13_NO_ATL|2020_13_NE_LAC,0.40034280183005644,WIN,1,3,False,1.497859323132017,2.497859323132017,149.7859323132017,0.4003428018300564,2018-2023 validation
2021,3,2,2021_03_CIN_PIT-CIN|2021_03_CHI_CLE-CLE,CIN|CLE,+2.5|-7.5,2021_03_CIN_PIT|2021_03_CHI_CLE,0.5569953304109979,WIN,1,2,False,0.7953471876723205,1.7953471876723204,-125.73125491606008,0.5569953304109979,2018-2023 validation
2021,3,2,2021_03_CIN_PIT-CIN|2021_03_WAS_BUF-BUF,CIN|BUF,+2.5|-7.5,2021_03_CIN_PIT|2021_03_WAS_BUF,0.5556681762548301,WIN,1,2,False,0.7996351828890751,1.799635182889075,-125.0570286798798,0.5556681762548301,2018-2023 validation
