leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,side_class,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2020_04_PHI_SF-SF,2020,4,REG,2020-10-04,2020_04_PHI_SF,NFL,SF,PHI,home,-8.5,8.5,-2.5,45.5,PRIMARY,LIVE,-8.5,FAVORITE,,2,0.6698722507821999,0.07,0.7398722507822,True,-5,20,25,LOSS,0.0,-7.5,45.5-47,72-73.9%,archived_reference_line
2020_05_PHI_PIT-PIT,2020,5,REG,2020-10-11,2020_05_PHI_PIT,NFL,PIT,PHI,home,-7.5,7.5,-1.5,44.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6752818581366227,0.07,0.7452818581366227,True,9,38,29,WIN,1.0,7.5,43.5-45,>=74%,archived_reference_line
2020_06_CIN_IND-IND,2020,6,REG,2020-10-18,2020_06_CIN_IND,NFL,IND,CIN,home,-7.5,7.5,-1.5,46.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6681398851771989,0.07,0.738139885177199,True,4,31,27,WIN,1.0,2.5,45.5-47,72-73.9%,archived_reference_line
2020_10_WAS_DET-WAS,2020,10,REG,2020-11-15,2020_10_WAS_DET,NFL,WAS,DET,away,2.5,2.5,8.5,46.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6681398851771989,0.07,0.738139885177199,True,-3,30,27,WIN,1.0,5.5,45.5-47,72-73.9%,archived_reference_line
2020_11_PHI_CLE-PHI,2020,11,REG,2020-11-22,2020_11_PHI_CLE,NFL,PHI,CLE,away,2.5,2.5,8.5,45.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6698722507821999,0.07,0.7398722507822,True,-5,22,17,WIN,1.0,3.5,45.5-47,72-73.9%,archived_reference_line
2020_12_CHI_GB-GB,2020,12,REG,2020-11-29,2020_12_CHI_GB,NFL,GB,CHI,home,-7.5,7.5,-1.5,44.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6752818581366227,0.07,0.7452818581366227,True,16,41,25,WIN,1.0,14.5,43.5-45,>=74%,archived_reference_line
2020_12_MIA_NYJ-MIA,2020,12,REG,2020-11-29,2020_12_MIA_NYJ,NFL,MIA,NYJ,away,-7.5,-7.5,-1.5,46.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6681398851771989,0.07,0.738139885177199,True,17,3,20,WIN,1.0,15.5,45.5-47,72-73.9%,archived_reference_line
2020_12_WAS_DAL-WAS,2020,12,REG,2020-11-26,2020_12_WAS_DAL,NFL,WAS,DAL,away,2.5,2.5,8.5,46.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6681398851771989,0.07,0.738139885177199,True,25,16,41,WIN,1.0,33.5,45.5-47,72-73.9%,archived_reference_line
2020_13_DAL_BAL-BAL,2020,13,REG,2020-12-08,2020_13_DAL_BAL,NFL,BAL,DAL,home,-8.5,8.5,-2.5,46.0,PRIMARY,LIVE,-8.5,FAVORITE,,2,0.6681398851771989,0.07,0.738139885177199,True,17,34,17,WIN,1.0,14.5,45.5-47,72-73.9%,archived_reference_line
2020_13_NE_LAC-NE,2020,13,REG,2020-12-06,2020_13_NE_LAC,NFL,NE,LAC,away,2.5,2.5,8.5,47.0,PRIMARY,LIVE,+2.5,DOG,,2,0.664775519361947,0.07,0.734775519361947,True,45,0,45,WIN,1.0,53.5,45.5-47,72-73.9%,archived_reference_line
2020_13_NO_ATL-ATL,2020,13,REG,2020-12-06,2020_13_NO_ATL,NFL,ATL,NO,home,2.5,-2.5,8.5,46.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6681398851771989,0.07,0.738139885177199,True,-5,16,21,WIN,1.0,3.5,45.5-47,72-73.9%,archived_reference_line
2020_14_NO_PHI-NO,2020,14,REG,2020-12-13,2020_14_NO_PHI,NFL,NO,PHI,away,-7.5,-7.5,-1.5,43.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6790759056139628,0.07,0.7490759056139629,True,-3,24,21,LOSS,0.0,-4.5,40.5-43,>=74%,archived_reference_line
2020_15_NE_MIA-MIA,2020,15,REG,2020-12-20,2020_15_NE_MIA,NFL,MIA,NE,home,1.5,-1.5,7.5,40.0,PRIMARY,LIVE,+1.5,DOG,,2,0.6914624612740131,0.07,0.7614624612740131,True,10,22,12,WIN,1.0,17.5,<=40,>=74%,archived_reference_line
2020_16_CIN_HOU-HOU,2020,16,REG,2020-12-27,2020_16_CIN_HOU,NFL,HOU,CIN,home,-7.5,7.5,-1.5,46.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6681398851771989,0.07,0.738139885177199,True,-6,31,37,LOSS,0.0,-7.5,45.5-47,72-73.9%,archived_reference_line
2020_17_DAL_NYG-NYG,2020,17,REG,2021-01-03,2020_17_DAL_NYG,NFL,NYG,DAL,home,1.5,-1.5,7.5,44.5,PRIMARY,LIVE,+1.5,DOG,,2,0.6734422108808652,0.07,0.7434422108808652,True,4,23,19,WIN,1.0,11.5,43.5-45,>=74%,archived_reference_line
